"GLUTEN","SV","ASHCONTENT","AIA","BrokenStarch","MOISTURE","GRANLARITY","BiscuitPasteActual","ABCActual","WaterActual","DoughMoisture","Temperature","WetWeight","Zone1","Zone2","Zone3","Zone4","SteamDamper1","SteamDamper2","SteamDamper3","SteamDamper4"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40","1.65","16","9.6043314817932","30","80.6","171.2","211.1","217.9","132.5","0","10","30","40"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40","1.65","16","9.6043314817932","30","80.7","173.3","215.5","219.4","132.6","10","10","30","40"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40","1.65","16","9.6043314817932","30","80.9","174","214.4","219.9","140.6","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40","1.65","16","9.6043314817932","30","80.5","174.1","214.4","219.7","140.6","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40","1.65","16","9.6043314817932","30","80.233","173.6","214.3","219.5","138.6","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40","1.65","16","9.6043314817932","30","80.333","174.2","215.8","218.8","139.2","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40","1.65","16","9.6043314817932","29","80.367","174.5","215.7","218.9","138.8","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40.01","1.65","16","9.6038757022419","30","80.467","174.3","215","218.9","141.7","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40.04","1.649","16","9.6025553140907","29","80.833","173.7","213.4","217.9","139.1","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40.06","1.666","16","9.6008507207869","30","80.767","174.5","215.5","219.6","143.1","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40.08","1.65","16","9.6006864860216","31","81.5","174.8","215.9","219.6","133.4","10","10","30","40"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40.08","1.664","16","9.6000332003326","29","80.7","173.7","213.5","217.4","139.1","0","10","20","30"
"10.1501","22.5","0.7344","0.02925","7.6096","13.175","89.94375","40.08","1.665","16","9.5999865404711","30","80.933","174.2","217.1","218.2","139.9","0","10","20","30"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20","1.6","10","11.310094569128","30","80.767","176","224.8","215.4","135.3","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20","1.6","10","11.310094569128","30","80.433","172.2","224.4","215.5","135","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20","1.6","10","11.310094569128","30","80.433","175.5","224.3","213.9","134.7","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20","1.6","11","11.253006559332","29","80.767","177","222.9","218.5","134.4","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20","1.6","11","11.253006559332","29","81.133","193.4","222","212.9","134.4","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20","1.6","11","11.253006559332","29","80.967","172.9","222.3","217.8","134.2","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20","1.6","11","11.253006559332","30","80.733","183.9","220.2","224.7","136.5","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.01","1.6","10.56","11.277434047331","29","80.467","189.1","222.8","214.5","133.8","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.01","1.601","11.01","11.251766363312","30","81.333","183.9","220.2","224.7","136.5","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.01","1.603","10.02","11.308141000304","29","81.1","169.6","223.4","215.4","133.9","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.02","1.602","11.04","11.249391681704","30","81.233","179.5","226.9","224","143.2","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.02","1.603","11.11","11.245359729546","30","81.1","190","230.1","222.5","147.2","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.03","1.602","10.07","11.304102946502","29","80.6","188.6","226.1","215.3","137.6","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.04","1.602","11.09","11.245336826819","29","80.567","183.9","223.4","218.7","134.2","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.05","1.602","10.51","11.277708523867","29","80.167","183.7","223.8","219.8","133.8","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.09","1.602","10.51","11.275256400296","29","80.733","196.4","222.1","215.3","133.7","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.1","1.601","10.57","11.271286349654","29","80.7","175.8","221.6","218.9","134","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.13","1.601","11.01","11.2444491544","30","81.7","185.2","220.5","222.9","137.7","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.21","1.601","11","11.240142724468","29","80.933","190.2","219.5","223.7","136.9","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","20.34","1.602","11.12","11.225389348145","30","80.767","183.1","220.7","223.9","139.5","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","21.33","1.601","11.05","11.169572140456","30","80.8","191.5","223.3","224.1","141.2","0","10","30","40"
"10.7589","21.5","0.70815","0.0323","7.59635","13.6262","85.7076","30","1.6","10.5","10.700161372557","30","80.433","168.3","214.2","221.3","140.5","10","40","40","10"
"10.54555","23.5","0.5907","0.02975","6.5439","12.92525","94.44035","30.02","1.499","8.02","10.279913470306","0","79.933","181.4","216.1","213.8","125.3","0","20","50","50"
"10.54555","23.5","0.5907","0.02975","6.5439","12.92525","94.44035","30.02","1.499","8.02","10.279913470306","0","79.4","181.4","215.8","213.9","125.3","0","20","50","50"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","20.01","1.651","16.5","10.352858505851","29","80.367","184.1","228","213","127","0","10","30","40"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","20.02","1.65","15.5","10.402877355943","28","80.4","184.6","229.2","220.5","123.3","0","10","30","50"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","20.03","1.653","16.16","10.368768840862","26","80.833","184.2","228","213.6","127","0","10","30","40"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","20.04","1.65","16.01","10.375958079616","29","80.633","170.6","234.1","219.7","124.7","0","10","30","40"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","20.05","1.653","15.51","10.400553541473","29","80.4","184.7","229.1","220.6","123.2","0","10","30","50"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","20.09","1.65","16","10.373731850146","29","80.833","173.4","228.9","217.8","124.6","0","10","30","40"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","27.42","1.665","16.01","9.9874077128237","28","81.2","177.8","223.5","219.5","141.6","0","10","40","10"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","39.22","1.651","16.02","9.4257511029317","29","81.1","183.1","227","217.5","122.3","0","20","30","50"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","39.86","1.603","16.64","9.3740472556851","29","80.667","182.8","227.3","219.1","142.3","0","10","30","20"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","39.99","1.651","16","9.3921409715886","28","81.133","181.5","226.6","219.9","141.1","0","10","40","10"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40","1.65","16","9.3917411584282","28","80.967","177.8","223.8","219.4","141.3","0","10","40","10"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40","1.65","15.5","9.412193854403","28","80.433","180.7","229.1","218.2","126.5","0","10","30","30"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40","1.65","14.5","9.4533998002977","28","80.133","183.3","228.6","221.7","139.9","0","10","30","20"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40","1.653","14.5","9.4532608838997","29","80.8","182.7","228.2","218.6","133.7","0","20","30","30"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40","1.656","14.51","9.4527079397685","28","81.3","174.5","236","221.5","139.1","0","10","30","20"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40","1.683","14.5","9.451871944436","28","81.1","182.9","228","218.6","134.3","0","20","30","30"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40.02","1.658","16.51","9.3697314325537","30","79.967","183.3","228.2","212.9","127","0","10","30","40"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40.04","1.652","16.01","9.3894604816677","29","81.167","177.8","223.6","218.9","141.2","0","10","40","10"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40.08","1.657","16.51","9.3671182163582","30","80.9","182.8","225.2","219.3","140","0","10","30","20"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40.14","1.654","16.56","9.3625705192198","29","80.8","182.8","224","218.2","138","0","10","30","20"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40.22","1.653","16.54","9.3598869182733","29","80.667","180","225.9","219.7","137.4","0","10","30","20"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40.35","1.65","15.98","9.3769897002696","29","81.2","183","226.9","217","122.3","0","20","30","50"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","40.44","1.665","15.5","9.3918586984378","28","80.333","185","229","218.9","132.8","0","10","30","20"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","41.08","1.651","16.04","9.3422230390142","29","80.467","184.5","229.2","220.8","123.3","0","10","30","50"
"10.6987","22","0.5874","0.028","6.82395","12.8796","89.788","41.16","1.652","16.5","9.3201515664239","29","80.7","183.5","228.1","213.1","127","0","10","30","40"
"10.34835","21","0.73085","0.0324","7.1111","12.4723","89.35555","30.04","1.5","10.57","9.8017079990127","0","80.867","198.2","200.9","214","133.8","0","0","40","60"
"10.34835","21","0.73085","0.0324","7.1111","12.4723","89.35555","30.06","1.501","10.44","9.8066711389778","0","80.6","198.1","200.8","214.5","133.7","0","0","40","60"
"10.34835","21","0.73085","0.0324","7.1111","12.4723","89.35555","30.06","1.504","10.03","9.8255605297474","0","80.933","198.4","201.8","214","134.4","0","0","40","60"
"10.34835","21","0.73085","0.0324","7.1111","12.4723","89.35555","60.08","1.502","10.02","8.5144261681798","0","80.667","198.3","201.5","214.1","134.2","0","0","40","60"
"10.7234","20.5","0.76175","0.03125","7.0154","12.3362","82.48115","20","1.647","13.02","10.09154901879","29","80.7","174.2","226.5","211.1","131.9","0","10","40","40"
"10.7234","20.5","0.76175","0.03125","7.0154","12.3362","82.48115","20.08","1.65","13.02","10.08706673682","29","80.8","193.6","225.2","209.2","126.6","0","10","40","40"
"10.7234","20.5","0.76175","0.03125","7.0154","12.3362","82.48115","40","1.65","13.01","9.1187129637362","29","80.933","184.1","225","208.4","127.4","0","10","40","40"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","28.43","1.509","8.01","10.85459975171","0","80.767","169.2","227","219.9","130.2","0","10","30","50"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","29.58","1.502","10.5","10.661124757868","30","80.6","171","225","213.2","153","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","29.98","1.5","8.07","10.764167750138","","80.1","187.6","227.4","220","130.5","0","10","30","50"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30","1.5","8","10.766689476923","0","80.3","177.1","227.3","218.2","130.3","0","10","30","50"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30","1.5","8","10.766689476923","","80.1","186.2","223.6","213.9","146.8","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30","1.5","8","10.766689476923","","80.367","193","223.7","214.5","146.7","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30","1.502","11.07","10.60924100562","30","80.433","203.4","219.4","208.8","142.8","10","10","40","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.02","1.5","8.06","10.762442117004","29","80.367","186.8","223.6","219.9","132.5","0","10","30","50"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.02","1.501","11","10.611737773304","29","80.8","175.8","215","213.2","142.6","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.04","1.501","8.02","10.763343699875","29","80.333","195.7","216.8","212.8","143","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.05","1.5","7.54","10.787887195385","29","80.8","171.3","224","219.1","132.6","0","10","30","50"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.06","1.501","11.51","10.583909243564","","80.71","193.4","216.9","209.8","144.8","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.06","1.506","9.53","10.683981274469","30","80.433","196.3","221.2","209.2","145.9","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.08","1.5","8","10.762196068139","","80.067","186.4","230.1","215.9","134.5","0","10","30","50"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.1","1.506","8.01","10.760208904604","30","80.767","190.9","219.4","210.6","145.5","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.14","1.502","9.54","10.679274902556","29","80.667","196.7","220.6","215.1","144.3","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.21","1.5","8.03","10.753343658579","","80.13","195.1","230.1","210.6","140.2","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.22","1.501","8.08","10.750129371802","29","80.333","186.8","223.6","219.9","132.5","0","10","30","50"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.28","1.5","11.05","10.595131228359","29","80.867","194","214.2","208.6","140.3","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","30.39","1.502","8.03","10.743150226813","30","80.767","169.5","217.7","213.7","144.2","0","10","30","10"
"10.1468","20.5","0.5956","0.0288","6.1238","13.5394","82.1062","31.56","1.5","9.5","10.603559387716","29","80.5","175.7","216.4","213.9","141.5","0","10","30","10"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","28.72","1.5","7.08","10.497512640624","0","80.6","181.5","228.1","221.2","130.8","0","20","30","50"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","29.75","1.5","7.1","10.439746630616","0","81","178.7","227.7","221","130.5","0","20","30","50"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","29.99","1.501","7.01","10.431108515401","0","81.567","170.6","228.7","222","131.6","0","20","30","50"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","30","1.4","6","10.487618537881","31","80.633","184.7","225.8","217.4","125.8","0","40","30","50"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","30","1.5","7.09","10.426574183628","0","80.8","184.8","230","222.1","132","0","20","30","50"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","30","1.5","7.09","10.426574183628","0","81.967","179.5","227.8","220.4","130.7","0","25","30","50"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","30.01","1.5","6.01","10.480901167612","31","80.4","182","225.9","218.6","125.8","0","40","30","50"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","30.02","1.5","6.01","10.480348689202","31","80.733","178.3","216.5","214.8","123.8","0","40","30","60"
"10.78045","21.5","0.66505","0.02515","5.56455","13.05055","83.7654","30.06","1.501","6.54","10.451090123519","0","81.033","177.9","228.9","221.4","131.1","0","20","30","50"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","29.88","1.603","7.56","10.49867776188","30","80.3","190.6","221.9","219.1","135.4","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30","1.508","7.49","10.50097796192","29","80.433","173.9","238.4","218.5","137","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30","1.6","7.5","10.495306664474","30","81.533","178.3","219.7","218.1","134.5","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30","1.6","7.5","10.495306664474","30","81.2","186","219.8","215.4","134.9","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30","1.603","7.52","10.494123527963","30","80.867","195.6","222.1","218.4","135.5","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30.04","1.54","7.51","10.495970429699","29","80.967","170.4","226.6","217.9","136.5","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30.08","1.502","7.55","10.493877789269","30","80.667","180.9","226.5","215.4","136.3","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30.14","1.602","7.5","10.487519811877","30","80.667","172.5","222","216","135.5","0","10","30","40"
"10.59365","21.5","0.7526","0.0367","7.0259","13.1706","82.2806","30.16","1.499","7.61","10.486619782238","29","80.833","171.6","222.9","217","135.1","0","10","30","40"
